[INFO] [1789707144.866216, 14.842000]: MetricsLogger: robot=differential run=3
[INFO] [1789707144.868089, 14.843500]:   output    : /home/alessandro/metrics_VF/fixed_trajectory/swept_lidar/differential/run03
[INFO] [1789707144.874415, 14.847000]:   odom      : /rtabmap/odom
[INFO] [1789707144.876860, 14.848000]:   cmd_vel   : /husky/cmd_vel
[INFO] [1789707144.879347, 14.849000]:   gt model  : differential (via /gazebo/model_states, unfiltered)
[INFO] [1789707144.881355, 14.850000]:   efforts   : 4 driven joints
[INFO] [1789707144.883527, 14.851000]:   velocities: 4 driven joints
[INFO] [1789707437.476967, 160.563500]: [event] proximity_detection id=113 verdict=true gt_gap=8.175m  at gt=(54.14, -31.95) s=49.4m
[INFO] [1789707439.666236, 161.657000]: [event] proximity_detection id=114 verdict=true gt_gap=8.037m  at gt=(54.02, -32.22) s=49.8m
[INFO] [1789707441.664456, 162.652500]: [event] proximity_detection id=115 verdict=true gt_gap=7.933m  at gt=(53.91, -32.51) s=50.1m
[INFO] [1789707443.911757, 163.771000]: [event] proximity_detection id=116 verdict=true gt_gap=7.943m  at gt=(53.74, -32.84) s=50.4m
[INFO] [1789707445.948475, 164.786000]: [event] proximity_detection id=117 verdict=true gt_gap=7.885m  at gt=(53.58, -33.16) s=50.8m
[INFO] [1789707448.180887, 165.896500]: [event] proximity_detection id=118 verdict=true gt_gap=7.882m  at gt=(53.39, -33.51) s=51.2m
[INFO] [1789707450.161094, 166.883500]: [event] proximity_detection id=119 verdict=true gt_gap=7.795m  at gt=(53.21, -33.79) s=51.5m
[INFO] [1789707452.452942, 168.024500]: [event] proximity_detection id=120 verdict=true gt_gap=7.812m  at gt=(52.98, -34.12) s=51.9m
[INFO] [1789707454.397662, 168.992500]: [event] proximity_detection id=121 verdict=true gt_gap=8.055m  at gt=(52.80, -34.37) s=52.2m
[INFO] [1789707456.604441, 170.089500]: [event] proximity_detection id=122 verdict=true gt_gap=8.362m  at gt=(52.58, -34.68) s=52.6m
[INFO] [1789707458.611088, 171.085000]: [event] proximity_detection id=123 verdict=true gt_gap=8.698m  at gt=(52.38, -34.99) s=53.0m
